"id","state","name"
"USC00405841","Tennessee","TN MC GHEE"
"USC00405849","Tennessee","TN MC GLAMERY"
"USC00405862","Tennessee","TN MC KENZIE"
"USC00405882","Tennessee","TN MC MINNVILLE                       HCN"
"USC00405887","Tennessee","TN MC MINNVILLE TVA"
"USC00405896","Tennessee","TN MC QUEENS KNOB"
"USC00405941","Tennessee","TN MELTON HILL DAM"
"USC00405949","Tennessee","TN MEMPHIS SUBSTN"
"USC00405956","Tennessee","TN MEMPHIS WFO"
"USC00405966","Tennessee","TN MEMPHIS ZOO"
"USC00406012","Tennessee","TN MILAN EXP STN"
"USC00406104","Tennessee","TN MINT"
"USC00406154","Tennessee","TN MONSANTO"
"USC00406162","Tennessee","TN MONTEAGLE"
"USC00406170","Tennessee","TN MONTEREY"
"USC00406175","Tennessee","TN MONTEREY"
"USC00406180","Tennessee","TN MONTGOMERY BELL SP"
"USC00406219","Tennessee","TN MORGAN"
"USC00406224","Tennessee","TN MORGAN SPRINGS"
"USC00406229","Tennessee","TN MORGAN SF"
"USC00406237","Tennessee","TN MORGANTOWN"
"USC00406266","Tennessee","TN MORRISTOWN"
"USC00406271","Tennessee","TN MORRISTOWN RADIO WCRK"
"USC00406272","Tennessee","TN MORRISTOWN WFO"
"USC00406274","Tennessee","TN MOSCOW"
"USC00406287","Tennessee","TN MTN CITY"
"USC00406292","Tennessee","TN MTN CITY"
"USC00406308","Tennessee","TN MOUSETAIL LANDING SP"
"USC00406326","Tennessee","TN MT LE CONTE"
"USC00406328","Tennessee","TN MT LECONTE"
"USC00406330","Tennessee","TN MT MORIAH BIRDSONG"
"USC00406335","Tennessee","TN MT PLEASANT"
"USC00406340","Tennessee","TN MT PLEASANT"
"USC00406358","Tennessee","TN MUNFORD"
"USC00406371","Tennessee","TN MURFREESBORO"
"USC00406374","Tennessee","TN MURFREESBORO STNS RVR NB"
"USC00406376","Tennessee","TN MURFREESBORO SUBSTN"
"USC00406384","Tennessee","TN MURRAY STORE"
"USC00406403","Tennessee","TN NASHVILLE BERRY FLD"
"USC00406404","Tennessee","TN NASHVILLE"
"USC00406407","Tennessee","TN NASHVILLE"
"USC00406410","Tennessee","TN NASHVILLE SHELBY PARK"
"USC00406427","Tennessee","TN NEAPOLIS"
"USC00406435","Tennessee","TN NEAPOLIS RES & EDU STN"
"USC00406454","Tennessee","TN NEPTUNE"
"USC00406471","Tennessee","TN NEWBERN"
"USC00406479","Tennessee","TN NEW BETHEL"
"USC00406493","Tennessee","TN NEWCOMB"
"USC00406500","Tennessee","TN NEWFOUND GAP"
"USC00406534","Tennessee","TN NEWPORT"
"USC00406539","Tennessee","TN NEWPORT TVA"
"USC00406547","Tennessee","TN NEW RIVER"
"USC00406562","Tennessee","TN NEW TAZEWELL"
"USC00406600","Tennessee","TN NOLICHUCKY DAM"
"USC00406619","Tennessee","TN NORRIS"
"USC00406624","Tennessee","TN NORRIS DAM"
"USC00406629","Tennessee","TN NORRIS EVAP STN"
"USC00406658","Tennessee","TN NORTH CITICO C REEK"
"USC00406666","Tennessee","TN NORTH SPRINGS"
"USC00406709","Tennessee","TN OAK GROVE"
"USC00406740","Tennessee","TN OAK RIDGE"
"USC00406776","Tennessee","TN OCOEE POWERHOUSE"
"USC00406784","Tennessee","TN ODOMVILLE"
"USC00406803","Tennessee","TN OLD HICKORY DAM"
"USC00406806","Tennessee","TN OLD HICKORY WFO"
"USC00406824","Tennessee","TN OLIVEHILL"
"USC00406829","Tennessee","TN ONEIDA"
"USC00406844","Tennessee","TN OOLTEWAH"
"USC00406861","Tennessee","TN ORLINDA"
"USC00406914","Tennessee","TN OVILLA"
"USC00406950","Tennessee","TN PALMETTO"
"USC00406977","Tennessee","TN PARIS"
"USC00407007","Tennessee","TN PARKSVILLE"
"USC00407015","Tennessee","TN PARSONS WTP"
"USC00407030","Tennessee","TN PAULETTE"
"USC00407099","Tennessee","TN PERRYVILLE"
"USC00407107","Tennessee","TN PETERSBURG"
"USC00407115","Tennessee","TN PETROS"
"USC00407141","Tennessee","TN PICKETT SP"
"USC00407156","Tennessee","TN PICKWICK LANDING DAM"
"USC00407172","Tennessee","TN PIGEON FORGE"
"USC00407182","Tennessee","TN PIKEVILLE"
"USC00407184","Tennessee","TN PIKEVILLE"
"USC00407187","Tennessee","TN PILOT MTN"
"USC00407201","Tennessee","TN PINEWOOD"
"USC00407241","Tennessee","TN PITTMAN CTR"
"USC00407300","Tennessee","TN PLEASANTVILLE"
"USC00407318","Tennessee","TN POINT PARK LOOKOUT MTN"
"USC00407334","Tennessee","TN POPE"
"USC00407350","Tennessee","TN PORTER LAKE"
"USC00407358","Tennessee","TN PORTLAND"
"USC00407359","Tennessee","TN PORTLAND SEWAGE PLT"
"USC00407369","Kentucky","TN PORT ROYAL"
"USC00407388","Tennessee","TN POWELL"
"USC00407442","Tennessee","TN PROVIDENCE"
"USC00407454","Tennessee","TN PULASKI"
"USC00407459","Tennessee","TN PULASKI WWTP"
"USC00407573","Tennessee","TN REAGAN"
"USC00407589","Tennessee","TN RED BOILING SPRINGS"
"USC00407683","Tennessee","TN RIDDLES STORE"
"USC00407710","Tennessee","TN RIPLEY"
"USC00407728","Tennessee","TN RITTA"
"USC00407768","North Carolina","TN ROAN HIGH KNOB"
"USC00407770","Tennessee","TN ROAN MTN"
"USC00407773","Tennessee","TN ROAN MTN"
"USC00407808","Tennessee","TN ROCK ISLAND SP"
"USC00407811","Tennessee","TN ROCK ISLAND"
"USC00407831","Tennessee","TN ROCKWOOD"
"USC00407834","Tennessee","TN ROCKWOOD"
"USC00407842","Tennessee","TN ROCKY RIVER"
"USC00407850","Tennessee","TN RODDY"
"USC00407884","Tennessee","TN ROGERSVILLE"
"USC00407944","Tennessee","TN ROSSVILLE"
"USC00407979","Tennessee","TN RUGBY"
"USC00408065","Kentucky","TN SAMBURG WR"
"USC00408098","Georgia","TN SASSAFRAS KNOB"
"USC00408108","Tennessee","TN SAVANNAH"
"USC00408113","Tennessee","TN SAVANNAH TVA"
"USC00408142","Tennessee","TN SCOTTS HILL"
"USC00408158","Tennessee","TN SOUTH CUMBERLAND SP"
"USC00408160","Tennessee","TN SELMER"
"USC00408176","Tennessee","TN SEVIERVILLE"
"USC00408179","Tennessee","TN SEVIERVILLE"
"USC00408184","Tennessee","TN SEWANEE"
"USC00408203","Tennessee","TN SHADY GROVE"
"USC00408238","Tennessee","TN SHELBY BOTTOMS NATURE"
"USC00408241","Tennessee","TN SHELBYVILLE DAM"
"USC00408242","Tennessee","TN SHELBYVILLE MUNI AP"
"USC00408244","Tennessee","TN SHELBYVILLE POLICE STN"
"USC00408246","Tennessee","TN SHELBYVILLE WATER DEPT"
"USC00408274","Tennessee","TN SHILOH"
"USC00408301","Tennessee","TN SHORE"
"USC00408315","Tennessee","TN SIGNAL MTN"
"USC00408399","Tennessee","TN SMITHTOWN"
"USC00408405","Tennessee","TN SMITHVILLE"
"USC00408414","Tennessee","TN SMYRNA"
"USC00408440","Tennessee","TN SNEEDVILLE TVA"
"USC00408445","Tennessee","TN SODDY DAISY-MOWBRAY MTN"
"USC00408450","Tennessee","TN SOMERVILLE"
"USC00408491","Tennessee","TN SOUTH HOLSTON DAM"
"USC00408506","Tennessee","TN SOUTH NASHVILLE"
"USC00408515","Tennessee","TN SPENCER"
"USC00408522","Tennessee","TN SPARTA WASTEWATER PLANT"
"USC00408527","Tennessee","TN SPARTA TVA"
"USC00408540","Tennessee","TN SPRING CITY"
"USC00408562","Tennessee","TN SPRINGFIELD EXP STN"
"USC00408570","Tennessee","TN SPRINGVILLE"
"USC00408598","Tennessee","TN STANLEY KNOBS"
"USC00408609","Tennessee","TN STATESVILLE"
"USC00408659","Tennessee","TN STONE MTN"
"USC00408677","Tennessee","TN STRAWBERRY PLAINS"
"USC00408704","Tennessee","TN SUGAR HILL"
"USC00408758","Tennessee","TN SUMMITVILLE"
"USC00408766","Tennessee","TN SUNBRIGHT"
"USC00408856","Tennessee","TN TAYLORS"
"USC00408868","Tennessee","TN TAZEWELL"
"USC00408873","Tennessee","TN TAZEWELL"
"USC00408886","Tennessee","TN TELLICO PLAINS"
"USC00408891","Tennessee","TN TELLICO RS"
"USC00408916","Tennessee","TN TENNESSEE RIDGE"
"USC00408918","Tennessee","TN TENNESSEE NWR DUCK R"
"USC00408953","Tennessee","TN THOMPSON STN"
"USC00408990","Tennessee","TN THORN HILL"
"USC00409020","Tennessee","TN TIPTONVILLE"
"USC00409063","Tennessee","TN TOWNSEND"
"USC00409065","Tennessee","TN TOWNSEND"
"USC00409071","Tennessee","TN TRADE"
"USC00409124","Tennessee","TN TROUSDALE"
"USC00409155","Tennessee","TN TULLAHOMA                          HCN"
"USC00409157","Tennessee","TN TULLAHOMA"
"USC00409163","Tennessee","TN TURLEY"
"USC00409173","Georgia","TN TURTLETOWN"
"USC00409181","Tennessee","TN TUSCULUM COLLEGE"
"USC00409209","Tennessee","TN UNICOI"
"USC00409219","Tennessee","TN UNION CITY                         HCN"
"USC00409231","Tennessee","TN US COTTON FLD STN"
"USC00409239","Tennessee","TN UNIV OF TENN FARM"
"USC00409244","Tennessee","TN UNIV OF TENN LYSIMETER"
"USC00409283","Tennessee","TN VANLEER"
"USC00409286","Tennessee","TN VAN LEER"
"USC00409325","Tennessee","TN VASPER"
"USC00409339","Alabama","TN VICTORY"
"USC00409367","Tennessee","TN WALKERS FORD"
"USC00409405","Tennessee","TN WALLAND"
"USC00409431","Tennessee","TN WARNER PARK"
"USC00409434","Tennessee","TN WARTRACE"
"USC00409437","Tennessee","TN WARTBURG"
"USC00409455","Tennessee","TN WATAUGA DAM"
"USC00409481","Tennessee","TN WATERTOWN PUBLIC SAFETY COMPLE"
"USC00409484","Tennessee","TN WATTS BAR DAM"
"USC00409492","Tennessee","TN WAVERLY"
"USC00409493","Tennessee","TN WAVERLY AP"
"USC00409502","Tennessee","TN WAYNESBORO                         HCN"
"USC00409507","Tennessee","TN WAYNESBORO"
"USC00409540","Tennessee","TN WELL SPRING"
"USC00409560","Tennessee","TN WESTBOURNE"
"USC00409691","Tennessee","TN WHITWELL-SEQUATCHIE VLY"
"USC00409701","Tennessee","TN WHITE HOLLOW"
"USC00409709","Tennessee","TN WHITE HOUSE"
"USC00409710","Tennessee","TN WHITE PINE"
"USC00409731","Tennessee","TN WHITTLE SPRINGS"
"USC00409742","Tennessee","TN WILBUR HYDRO PWR"
"USC00409752","Tennessee","TN WILDERSVILLE"
"USC00409760","Tennessee","TN WILDWOOD"
"USC00409780","Tennessee","TN WINCHESTER"
"USC00409785","Tennessee","TN WINCHESTER SUBSTN"
"USC00409800","Tennessee","TN WINCHESTER"
"USC00409847","Tennessee","TN WOLF CREEK"
"USC00409866","Tennessee","TN WOODBURY"
"USC00409907","Tennessee","TN WORSHAM"
"USC00410012","Texas","TX ABERNATHY"
"USC00410013","Texas","TX ABILENE"
"USC00410025","Texas","TX ACKER RCH"
"USC00410034","Texas","TX ACKERLY"
"USC00410040","Texas","TX ACTON RCH"
"USC00410050","Texas","TX ADAMSVILLE"
"USC00410068","Texas","TX ADRIAN"
"USC00410070","Texas","TX ADOBE WELLS SCOUT CAMP"
"USC00410071","Texas","TX ADRIAN"
"USC00410073","Texas","TX AGUA DULCE"
"USC00410077","Texas","TX AGUA FRIA"
"USC00410081","Texas","TX AGUA NUEVA"
"USC00410120","Texas","TX ALBANY                             HCN"
"USC00410129","Texas","TX ALEDO"
"USC00410144","Texas","TX ALICE                              HCN"
"USC00410157","Texas","TX ALLISON"
"USC00410160","Texas","TX ALLISON RCH"
"USC00410174","Texas","TX ALPINE                             HCN"
"USC00410176","Texas","TX ALPINE"
"USC00410183","Texas","TX ALTA LOMA"
"USC00410185","Texas","TX ALTO"
"USC00410190","Texas","TX ALTO"
"USC00410201","Texas","TX ALVARADO"
"USC00410202","Texas","TX ALVARADO"
"USC00410204","Texas","TX ALVIN"
"USC00410206","Texas","TX ALVORD"
"USC00410213","Texas","TX AMARILLO"
"USC00410219","Texas","TX AMBROSE"
"USC00410225","Texas","TX AMISTAD DAM"
"USC00410235","Texas","TX ANAHUAC"
"USC00410244","Texas","TX ANDERSON"
"USC00410246","Texas","TX ANDICE"
"USC00410248","Texas","TX ANDREWS"
"USC00410250","Texas","TX ANDREWS"
"USC00410257","Texas","TX ANGLETON"
"USC00410262","Texas","TX ANNA"
"USC00410268","Texas","TX ANSON"
"USC00410271","Texas","TX ANTELOPE"
"USC00410273","Texas","TX ANTELOPE SPRINGS RCH"
"USC00410293","Texas","TX APPLEBY"
"USC00410297","Texas","TX AQUILLA"
"USC00410302","Texas","TX ARANSAS PASS"
"USC00410305","Texas","TX ARANSAS WR"
"USC00410313","Texas","TX ARCHER CITY"
"USC00410337","Texas","TX ARLINGTON SIX FLAGS"
"USC00410342","Texas","TX ARMSTRONG"
"USC00410345","Texas","TX ARMSTRONG"
"USC00410367","Texas","TX ARTHUR CITY"
"USC00410380","Texas","TX ASHERTON"
"USC00410394","Texas","TX ASPERMONT"
"USC00410404","Texas","TX ATHENS"
"USC00410408","Texas","TX ATLANTA"
"USC00410415","Texas","TX AUBREY NEAR"
"USC00410420","Texas","TX AUSTIN"
"USC00410427","Texas","TX AUSTIN WTP"
"USC00410430","Texas","TX AUSTIN DAM"
"USC00410431","Texas","TX AUSTIN"
"USC00410432","Texas","TX AUSTIN MONTOPOLIS BRG"
"USC00410433","Texas","TX AUSTIN GREAT HILLS"
"USC00410436","Texas","TX AUSTWELL"
"USC00410437","Texas","TX ARANSAS WILDLIFE REF"
"USC00410440","Texas","TX AVALON"
"USC00410443","Texas","TX AVERY"
"USC00410474","Texas","TX BAINVILLE NEAR SCS #"
"USC00410478","Texas","TX BAIRD"
"USC00410479","Texas","TX BAKERS CROSSING"
"USC00410482","Texas","TX BAKERSFIELD"
"USC00410484","Texas","TX BAKERSFIELD"
"USC00410493","Texas","TX BALLINGER"
"USC00410495","Texas","TX BALMORHEA"
"USC00410497","Texas","TX BALMORHEA CIRCLE H RCH"
"USC00410498","Texas","TX BALMORHEA                          HCN"
"USC00410499","Texas","TX BALMORHEA GRAEF RCH"
"USC00410509","Texas","TX BANKERSMITH"
"USC00410510","Texas","TX BANKERSMITH"
"USC00410511","Texas","TX BANQUETE"
"USC00410518","Texas","TX BARDWELL DAM"
"USC00410520","Texas","TX HOUSTON BARKER"
"USC00410528","Texas","TX BARNHART"
"USC00410538","Texas","TX BARSTOW"
"USC00410540","Texas","TX BARTLETT SCS #"
"USC00410542","Texas","TX BASTROP"
"USC00410556","Texas","TX BATEMAN RCH"
"USC00410558","Texas","TX BATEMAN RCH"
"USC00410560","Texas","TX BATESVILLE"
"USC00410566","Texas","TX BAUTISTA NEAR SCS #"
"USC00410569","Texas","TX BAY CITY WTR WKS"
"USC00410572","Texas","TX BAY CITY"
"USC00410576","Texas","TX BAYVIEW"
"USC00410580","Texas","TX BAYLOR RCH"
"USC00410586","Texas","TX BAYTOWN"
"USC00410600","Texas","TX BEAR MOUNTAIN"
"USC00410605","Texas","TX BEASLEY"
"USC00410611","Texas","TX BEAUMONT CITY"
"USC00410613","Texas","TX BEAUMONT RSCH CTR"
"USC00410635","Texas","TX BEDIAS"
"USC00410639","Texas","TX BEEVILLE"
"USC00410655","Texas","TX BELLVILLE"
"USC00410660","Texas","TX BELMONT"
"USC00410665","Texas","TX BELTON DAM"
"USC00410689","Texas","TX BENAVIDES"
"USC00410690","Texas","TX BENAVIDES"
"USC00410691","Texas","TX BENBROOK DAM"
"USC00410704","Texas","TX BENJAMIN"
"USC00410708","Texas","TX BENJAMIN"
"USC00410712","Texas","TX BERNSTEIN NEAR SCS #"
"USC00410715","Texas","TX BETHANY"
"USC00410738","Texas","TX BERTRAM"
"USC00410764","Texas","TX BIG BEND RCH SP"
"USC00410776","Texas","TX BIG LAKE LCRA"
"USC00410777","Texas","TX BIG LAKE"
"USC00410779","Texas","TX BIG LAKE"
"USC00410781","Texas","TX BIG SPRING"
"USC00410784","Texas","TX BIG SPRING FLD STN"
"USC00410787","Texas","TX BIG WELLS"
"USC00410805","Texas","TX BISHOP"
"USC00410826","Texas","TX BLACKWELL"
"USC00410828","Texas","TX BLACKWELL"
"USC00410832","Texas","TX BLANCO                             HCN"
"USC00410839","Texas","TX BLANKET"
"USC00410852","Texas","TX BLEWETT"
"USC00410861","Texas","TX BLOYS CAMPGROUND"
"USC00410866","Texas","TX BLUE"
"USC00410902","Texas","TX BOERNE                             HCN"
"USC00410917","Louisiana","TX BON WIER"
"USC00410923","Texas","TX BONHAM"
"USC00410926","Texas","TX BONITA"
"USC00410942","Texas","TX BOOKER BLAU RCH"
"USC00410944","Texas","TX BOOKER"
"USC00410947","Texas","TX BOOTLEG CORNER"
"USC00410950","Texas","TX BOQUILLAS RS"
"USC00410955","Texas","TX BORGER"
"USC00410958","Texas","TX BORGER"
"USC00410977","Texas","TX BOVINA"
"USC00410984","Texas","TX BOWIE"
"USC00410991","Texas","TX BOXELDER"
"USC00410996","Texas","TX BOYD"
"USC00411000","Texas","TX BOYS RCH                           HCN"
"USC00411007","Texas","TX BRACKETTVILLE"
"USC00411013","Texas","TX BRACKETTVILLE"
"USC00411017","Texas","TX BRADY"
"USC00411026","Texas","TX BRANDON"
"USC00411033","New Mexico","TX BRAVO"
"USC00411034","Texas","TX BRAZORIA"
"USC00411035","Texas","TX BRAZOS"
"USC00411042","Texas","TX BRECKENRIDGE"
"USC00411043","Texas","TX BRECKENRIDGE"
"USC00411045","Texas","TX BREMOND"
"USC00411048","Texas","TX BRENHAM                            HCN"
"USC00411053","Texas","TX BREWERS STORE"
"USC00411057","Texas","TX BRICE"
"USC00411063","Texas","TX BRIDGEPORT"
"USC00411068","Texas","TX BRIGGS"
"USC00411073","Texas","TX BRIGHTON"
"USC00411080","Texas","TX BRITE RCH"
"USC00411081","Texas","TX BRITTON"
"USC00411089","Texas","TX BROADDUS"
"USC00411094","Texas","TX BRONSON"
"USC00411127","Texas","TX BROWNFIELD"
"USC00411128","Texas","TX BROWNFIELD #"
"USC00411133","Texas","TX BROWNSVILLE"
"USC00411138","Texas","TX BROWNWOOD"
"USC00411148","Texas","TX BRUNI"
"USC00411150","Texas","TX BRUNSON RCH"
"USC00411156","Texas","TX BRYAN"
"USC00411165","Texas","TX BUCHANAN DAM"
"USC00411185","Texas","TX BUENAVISTA"
"USC00411188","Texas","TX BUFFALO"
"USC00411203","Texas","TX BULER"
"USC00411215","Texas","TX BULVERDE"
"USC00411224","New Mexico","TX BUNKER HILL"
"USC00411227","Texas","TX BUNTON RCH"
"USC00411230","Texas","TX BURKBURNETT"
"USC00411236","Texas","TX BURKBURNETT"
"USC00411239","Texas","TX BURKETT"
"USC00411245","Texas","TX BURLESON"
"USC00411246","Texas","TX BURLESON"
"USC00411248","Texas","TX BURLINGTON"
"USC00411250","Texas","TX BURNET"
"USC00411253","Texas","TX BURNET"
"USC00411267","Texas","TX BUSHLAND"
"USC00411285","Texas","TX BYRDS"
"USC00411304","Texas","TX CADIZ"
"USC00411314","Texas","TX CALDWELL"
"USC00411325","Texas","TX CALHOUN"
"USC00411334","Texas","TX CALLAN"
"USC00411337","Texas","TX CALLIHAM"
"USC00411348","Texas","TX CAMERON"
"USC00411349","Texas","TX CAMERON RCH"
"USC00411370","Texas","TX CAMP FANNIN"
"USC00411385","Texas","TX CAMP SAN SABA"
"USC00411395","Texas","TX CAMP VERDE"
"USC00411397","Texas","TX CAMP WALLACE"
"USC00411398","Texas","TX CAMP WOOD"
"USC00411405","Oklahoma","TX CANADIAN"
"USC00411407","Texas","TX CANADIAN"
"USC00411408","Texas","TX CANADIAN"
"USC00411410","Texas","TX CANADIAN"
"USC00411412","Texas","TX CANADIAN"
"USC00411413","Texas","TX CANADIAN #"
"USC00411425","Texas","TX CANTON"
"USC00411429","Texas","TX CANYON DAM"
"USC00411430","Texas","TX CANYON"
"USC00411431","Texas","TX CANYON DAM #"
"USC00411433","Texas","TX CANYON DAM #"
"USC00411434","Texas","TX CANYON DAM #"
"USC00411437","Texas","TX CANYON DAM"
"USC00411438","Texas","TX CANYON DAM #"
"USC00411439","Texas","TX CAPPS RCH"
"USC00411451","Texas","TX CARBON"
"USC00411470","Texas","TX CARMONA"
"USC00411481","Texas","TX CARR RCH"
"USC00411486","Texas","TX CARRIZO SPRINGS"
"USC00411490","Texas","TX CARROLLTON"
"USC00411492","Texas","TX CARTA VALLEY"
"USC00411500","Texas","TX CARTHAGE"
"USC00411511","Texas","TX CASE RCH"
"USC00411521","Texas","TX CASTELL"
"USC00411524","Texas","TX CASTOLON"
"USC00411528","Texas","TX CATARINA                           HCN"
"USC00411541","Texas","TX CEDAR CREEK"
"USC00411542","Texas","TX CEDAR CREEK"
"USC00411573","Texas","TX CELINA"
"USC00411578","Texas","TX CENTER"
"USC00411580","Texas","TX CENTER CITY"
"USC00411596","Texas","TX CENTERVILLE"
"USC00411622","Texas","TX CHALK"
"USC00411625","Texas","TX CHALK MTN"
"USC00411629","Texas","TX CHAMBERLAIN SCS"
"USC00411632","Texas","TX CHAMBERS HILL GRD STN"
"USC00411641","Texas","TX CHANCELLOR"
"USC00411646","Texas","TX CHANNING"
"USC00411647","Texas","TX CHANNING NEAR SCS #"
"USC00411648","Texas","TX CHANNING SCS"
"USC00411649","Texas","TX CHANNING"
"USC00411650","Texas","TX CHANNING"
"USC00411651","Texas","TX CHAPMAN RCH"
"USC00411655","Texas","TX CHAPPEL"
"USC00411659","Oklahoma","TX CHARLIE"
"USC00411663","Texas","TX CHARLOTTE"
"USC00411671","Texas","TX CHEAPSIDE"
"USC00411680","Texas","TX CHEROKEE"
"USC00411694","Texas","TX CHILDRESS"
"USC00411696","Texas","TX CHILDRESS"
"USC00411697","Texas","TX CHILDRESS"
"USC00411699","Texas","TX CHILDRESS RCH"
"USC00411701","Texas","TX CHILLICOTHE"
"USC00411711","Texas","TX CHIRENO"
"USC00411715","Texas","TX CHISOS BASIN"
"USC00411720","Texas","TX CHOKE CANYON DAM"
"USC00411735","Texas","TX CHRISTOVAL"
"USC00411736","Texas","TX CHRISTOVAL"
"USC00411741","Texas","TX CIBOLO CREEK"
"USC00411772","Texas","TX CLARKSVILLE"
"USC00411773","Texas","TX CLARKSVILLE"
"USC00411777","Texas","TX CLASSENS RCH"
"USC00411778","Texas","TX CLAUDE"
"USC00411782","Texas","TX CLAY MITCHELL RANCH"
"USC00411800","Texas","TX CLEBURNE"
"USC00411804","Texas","TX CLEBURNE"
"USC00411810","Texas","TX CLEVELAND"
"USC00411823","Texas","TX CLIFTON"
"USC00411824","Texas","TX CLIFTON"
"USC00411832","Texas","TX CLINE"
"USC00411838","Texas","TX CLODINE"
"USC00411843","Texas","TX CLOUDT RCH"
"USC00411860","Texas","TX COATES RANCH"
"USC00411870","Texas","TX COLDSPRING"
"USC00411874","Oklahoma","TX COLDWATER"
"USC00411875","Texas","TX COLEMAN"
"USC00411880","Texas","TX COLETO CREEK RSVR"
"USC00411885","Texas","TX COLLEGEPORT"
"USC00411888","Texas","TX COLLEGE STN"
"USC00411892","Texas","TX COLLINSVILLE"
"USC00411903","Texas","TX COLORADO CITY"
"USC00411911","Texas","TX COLUMBUS"
"USC00411914","Texas","TX COMANCHE"
"USC00411920","Texas","TX COMFORT"
"USC00411921","Texas","TX COMMERCE"
"USC00411925","Texas","TX COMSTOCK"
"USC00411926","Texas","TX COMSTOCK"
"USC00411932","Texas","TX CONCEPCION"
"USC00411934","Texas","TX CONCHO PARK/IVIE RSVR"
"USC00411946","Texas","TX CONLEN"
"USC00411947","Texas","TX CONLEN SCS"
"USC00411948","Texas","TX CONLEN NEAR SG #"
"USC00411949","Texas","TX CONLEN NEAR SCS #"
